index,sentence,chapter,neg,neu,pos,compound,chapter_text,moving_avg_comp,chapter_author,chapter_text_num
1619,"Though such a one should indeed not be cold or indifferent to what he tells, he ought to be able nevertheless to maintain an objective attitude towards it.",2,0.062,0.938,0.0,-0.2023,The Immediate Erotic Stages or the Musical Erotic,0.09401733333333336,Aesthetic,chapter 3:
1620,This is not the case with Leporello.,2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.08867333333333335,Aesthetic,chapter 3:
1621,"He is totally diverted by the life he describes, he forgets himself in Don Giovanni.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.08028600000000002,Aesthetic,chapter 3:
1622,So here I have another example of what it means to say that Don Giovanni resonates everywhere.,2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.07278266666666668,Aesthetic,chapter 3:
1623,"The situation therefore consists not in Leporello and Elvira’s preoccupation with Don Giovanni, but in the mood sustaining the whole, in Don Giovanni’s invisible, spiritual presence.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.06193666666666668,Aesthetic,chapter 3:
1624,"To give a more detailed account of how this aria develops, of how it begins peacefully, with little agitation, but becomes more and more inflamed as Don Giovanni’s life resounds increasingly within it; of how Leporello is more and more distracted by it, wafted away in and rocked by these erotic breezes; of the nuances it contains as the differentiations of womanhood that come within Don Giovanni’s scope become audible in it – for here is not the place.",2,0.107,0.868,0.025,-0.792,The Immediate Erotic Stages or the Musical Erotic,0.05095133333333334,Aesthetic,chapter 3:
1625,"If anyone asks what is the most lyrical moment in the opera, the answer might be more doubtful; while on the other hand it can hardly be open to doubt that Don Giovanni must be conceded the most lyrical moment, and that it would be a breach of dramatic ranking were it granted to a minor character to engage our attention in this way.",2,0.072,0.822,0.106,0.3415,The Immediate Erotic Stages or the Musical Erotic,0.044592666666666676,Aesthetic,chapter 3:
1626,"Mozart, too, has realized this.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.04598666666666667,Aesthetic,chapter 3:
1627,"The choice is thus considerably restricted, and on closer inspection the only possibilities are either the banquet in the first part of the grand finale or the familiar champagne aria.",2,0.082,0.769,0.148,0.3197,The Immediate Erotic Stages or the Musical Erotic,0.04305066666666666,Aesthetic,chapter 3:
1628,"As far as the banquet scene is concerned, this may indeed be regarded as a lyrical moment; the feast’s intoxicating cordials, the foaming wine, the festive strains of distant music, everything unites to intensify Don Giovanni’s mood, as his own festive gaiety throws a heightened glow over all the enjoyment, an enjoyment so powerful in its effect that even Leporello is transfigured in this rich moment which is the last smile of gladness, the last farewell to pleasure.",2,0.022,0.701,0.277,0.9778,The Immediate Erotic Stages or the Musical Erotic,0.03865266666666666,Aesthetic,chapter 3:
1629,"On the other hand, it is more of a situation than a sheerly lyrical moment.",2,0.0,0.814,0.186,0.4939,The Immediate Erotic Stages or the Musical Erotic,0.036386,Aesthetic,chapter 3:
1630,"This, of course, is not because there is eating and drinking on stage, for that in itself is very inadequate in terms of a situation.",2,0.111,0.889,0.0,-0.4576,The Immediate Erotic Stages or the Musical Erotic,0.04186533333333334,Aesthetic,chapter 3:
1631,The situation consists in Don Giovanni’s being forced out to life’s furthest point.,2,0.2,0.8,0.0,-0.4588,The Immediate Erotic Stages or the Musical Erotic,0.03403933333333334,Aesthetic,chapter 3:
1632,"Pursued by the whole world, this victorious Don Giovanni now has nowhere to stay except a small secluded room.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.030306,Aesthetic,chapter 3:
1633,"It is at the extreme tip of life’s see-saw that, once again, for lack of lusty companionship, he excites every lust of life in his own breast.",2,0.076,0.822,0.102,0.2023,The Immediate Erotic Stages or the Musical Erotic,0.029621333333333333,Aesthetic,chapter 3:
1634,"If Don Giovanni were a drama, then this inner unrest would have to be made as brief as possible.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.03595133333333334,Aesthetic,chapter 3:
1635,"In the opera, on the other hand, it is proper that it is maintained, glorified by every possible exuberance, which only sounds the wilder because, for the spectators, it reverberates in the abyss over which Don Giovanni is hovering.",2,0.0,0.851,0.149,0.7579,The Immediate Erotic Stages or the Musical Erotic,0.04436333333333334,Aesthetic,chapter 3:
1636,It is otherwise with the champagne aria.,2,0.0,0.732,0.268,0.296,The Immediate Erotic Stages or the Musical Erotic,0.04479666666666667,Aesthetic,chapter 3:
1637,"One looks here in vain, I believe, for a dramatic situation.",2,0.219,0.781,0.0,-0.4215,The Immediate Erotic Stages or the Musical Erotic,0.04137400000000001,Aesthetic,chapter 3:
1638,But it has all the more significance as a lyrical effusion.,2,0.0,0.764,0.236,0.4748,The Immediate Erotic Stages or the Musical Erotic,0.04605933333333334,Aesthetic,chapter 3:
1639,"Don Giovanni is wearied of the many intersecting intrigues; on the other hand he is by no means spent, his soul is still as vigorous as ever, he has no need of convivial society, to see and hear the foaming of the wine or to fortify himself with it; the inner vitality bursts forth in him stronger and richer than ever.",2,0.06,0.726,0.214,0.8807,The Immediate Erotic Stages or the Musical Erotic,0.043285333333333335,Aesthetic,chapter 3:
1640,"Mozart constantly interprets him ideally, as life, as power, but ideally in opposition to a reality; here he is as though ideally intoxicated in himself.",2,0.0,0.703,0.297,0.8519,The Immediate Erotic Stages or the Musical Erotic,0.03976733333333334,Aesthetic,chapter 3:
1641,"If all the girls in the world surrounded him at this moment he would be no danger to them, for it is as though he is too strong to want to turn their heads, even reality’s most variegated enjoyment is too little for him compared with what he enjoys in himself.",2,0.0,0.76,0.24,0.9268,The Immediate Erotic Stages or the Musical Erotic,0.028114000000000007,Aesthetic,chapter 3:
1642,Here is the clear indication of what it means to say that the essence of Don Giovanni is music.,2,0.0,0.874,0.126,0.3818,The Immediate Erotic Stages or the Musical Erotic,0.024050000000000005,Aesthetic,chapter 3:
1643,"He dissolves before us into music, he dilates into a world of tones.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,0.02821466666666667,Aesthetic,chapter 3:
1644,"This has been called the champagne aria, and that is undeniably very apt.",2,0.0,0.845,0.155,0.296,The Immediate Erotic Stages or the Musical Erotic,0.018121333333333343,Aesthetic,chapter 3:
1645,But what is especially to be noted is that it stands in no accidental relation to Don Giovanni.,2,0.0,0.927,0.073,0.0857,The Immediate Erotic Stages or the Musical Erotic,0.013558000000000011,Aesthetic,chapter 3:
1646,"This is his life, foaming like champagne.",2,0.0,0.515,0.485,0.5719,The Immediate Erotic Stages or the Musical Erotic,0.013816000000000004,Aesthetic,chapter 3:
1647,"And just as the bubbles in this wine, while it seethes in inner heat, sonorous in its own melody, rise and continue to rise, so the desire for enjoyment resounds in the elemental boiling that is his life.",2,0.0,0.846,0.154,0.7635,The Immediate Erotic Stages or the Musical Erotic,0.010880000000000004,Aesthetic,chapter 3:
1648,"What gives this aria dramatic significance is not the situation, but the fact that here the keynote of the opera sounds and resounds in itself.",2,0.0,0.939,0.061,0.1406,The Immediate Erotic Stages or the Musical Erotic,0.003276666666666668,Aesthetic,chapter 3:
1649,"PLATITUDINOUS POSTLUDE Assuming what has been elaborated here is correct, I return once again to my favourite theme, that among all classic works Mozart’s Don Ciovanni stands highest.",2,0.0,1.0,0.0,0.0,The Immediate Erotic Stages or the Musical Erotic,-0.0005679999999999956,Aesthetic,chapter 3:
1650,"I shall rejoice once again over Mozart’s good luck, a fortune which is truly enviable, both in itself and because it brings fortune to all those who only moderately grasp his good fortune.",2,0.0,0.657,0.343,0.9274,The Immediate Erotic Stages or the Musical Erotic,-0.0012359999999999956,Aesthetic,chapter 3:
1651,"For myself, at least, I feel indescribably fortunate in having even remotely understood Mozart, and in having gained some intimations of his good fortune.",2,0.0,0.714,0.286,0.8126,The Immediate Erotic Stages or the Musical Erotic,-0.003915333333333332,Aesthetic,chapter 3:
1652,"How much more so, then, those who have perfectly understood him, how much more fortunate must they feel with that fortunate man.",2,0.0,0.649,0.351,0.8832,The Immediate Erotic Stages or the Musical Erotic,-0.009380666666666666,Aesthetic,chapter 3:
1653,"  3 ANCIENT TRAGEDY’S REFLECTION   IN THE MODERN   An Essay in the Fragmentary Endeavour   Read before Symparanekromenoi1 An Essay in the Fragmentary Endeavour   IF someone said the tragic will always be the tragic, I wouldn’t object too much; every historical development takes place within the embrace of its concept.",3,0.113,0.844,0.043,-0.5719,Ancient Tragedys Rreflection in the Modern,-0.01006533333333333,Aesthetic,chapter 4:
1654,"At least assuming that what he says makes sense, and that the twice-repeated ‘tragic’ isn’t just a meaningless bracket surrounding a contentless nothing, the meaning must be that the content of the concept didn’t turn the concept off its throne but enriched it.",3,0.044,0.956,0.0,-0.2382,Ancient Tragedys Rreflection in the Modern,-0.005373999999999999,Aesthetic,chapter 4:
1655,But then surely no observer has failed to notice something – what the reading and theatre-going public indeed already thinks it has legal possession of as a dividend for the labours of the culture experts – namely that there is an essential difference between ancient and modern tragedy.,3,0.215,0.694,0.09,-0.8674,Ancient Tragedys Rreflection in the Modern,-0.009204666666666667,Aesthetic,chapter 4:
1656,"If one were to go on and absolutize this difference, and exploit it first stealthily and then perhaps forcibly to separate the ancient from the modem conception of the tragic, this would be no less absurd than in the former case, for one would be forgetting that the foothold one needs is the tragic itself, and that far from their being separable, this was precisely what bound the ancient and the modern conceptions together.",3,0.12,0.866,0.014,-0.8176,Ancient Tragedys Rreflection in the Modern,-0.011428666666666667,Aesthetic,chapter 4:
1657,And it must be a warning against any such partisan attempt to separate them that aestheticians still constantly invoke Aristotle’s apparatus of conditions and criteria as exhaustive of the concept.,3,0.122,0.878,0.0,-0.4404,Ancient Tragedys Rreflection in the Modern,-0.014871999999999996,Aesthetic,chapter 4:
1658,"All the more necessary this warning in that it must seize people with a certain sadness that, however much the world has changed, the concept of the tragic nevertheless remains essentially unchanged, just as weeping still comes no less naturally to man.",3,0.27,0.69,0.04,-0.8996,Ancient Tragedys Rreflection in the Modern,-0.01105933333333333,Aesthetic,chapter 4:
1659,"Reassuring as this may seem to one who wishes no divorce, let alone a separation, the same difficulty just circumvented reappears in another and even more dangerous form.",3,0.275,0.606,0.118,-0.6901,Ancient Tragedys Rreflection in the Modern,-0.010544666666666667,Aesthetic,chapter 4:
1660,"No one at all familiar with modern aesthetics, and who therefore recognizes how closely Aristotle’s principles are adhered to and still constantly apply in modern aesthetics,2 will deny that we still keep on going back to Aristotelian aesthetics, not just from dutiful observance or force of habit.",3,0.093,0.907,0.0,-0.5574,Ancient Tragedys Rreflection in the Modern,-0.010310666666666664,Aesthetic,chapter 4:
